epoch,timestamp,train_mae,train_mape,train_rmse,val_mae,val_mape,val_rmse,lr,contrast_loss
1,1780892786.61456,21.608250969932193,0.3199684080623445,22.168460300990514,24.162359714508057,0.25034885108470917,25.52836513519287,0.0059271721103917865,1.7934186458587646
2,1780892792.998329,11.087962706883749,0.29039019701026736,20.011742818923224,23.774630546569824,0.24643026664853096,25.980111598968506,0.0025648169775338314,1.3561069965362549
3,1780892799.729965,6.3942268916538785,0.2741133478425798,19.23737298874628,15.391929864883423,0.1592758111655712,18.834177494049072,1.0006001391365906e-05,1.3115571737289429,13.030146856156607,6.36111581490088,0.2948239843050639,0.018980963959911456,20.472525369553342,1.2401770376909036,21.109640041987102,4.046129074307422,0.2186849762996038,0.042039073114091746,23.447551409403484,3.2673570235526053,0.0028339983631056613,0.002423160147978884,1.487027605374654,0.21741323778271127
